zinc,,Smiles,Dock,SA,HBA,HBD,ROTB,LOGP,QED,MW
ZINC000031274834,,CCCN1C[C@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3C[C@@H]21,-7.8,3.805001642,4,2,7,2.1361,0.741888428,395.6
ZINC000033295963,,N#CSc1cnn2c(NCc3ccncc3)cc(-c3cccc(Cl)c3Cl)nc12,-7.8,2.890530622,6,1,5,5.28338,0.344787912,427.3
ZINC000033985292,,C/C=C(/C)C(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)O[C@H]1C(C)(C)OC(=O)/C(C)=C\C,-7.8,4.067432584,7,0,5,4.3925,0.397610368,426.5
ZINC000033995986,,CC1=C(/C=C/C(C)=C\C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,-7.8,3.11128972,2,1,5,5.6026,0.529573196,300.4
ZINC000034007613,,O=C(O)c1ccc(/C=C/S(=O)(=O)Cc2ccc(Cl)cc2)cc1,-7.8,2.059293345,4,1,5,3.6239,0.904696048,336.8
ZINC000034051975,,N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,-7.8,2.73512301,5,4,7,0.0916,0.577416717,302.3
ZINC000034220093,,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F,-7.8,2.200118174,3,2,2,3.8497,0.745754716,274.3
ZINC000034946707,,CCCCN(Cc1cc(Cl)c(O)c(Cl)c1)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,-7.8,2.716736537,3,2,7,6.8179,0.419113507,490.3
ZINC000035324130,,Nc1ccc(-c2cccc3n[nH]c(N)c23)cc1,-7.8,2.247309596,3,3,1,2.3943,0.55501256,224.3
ZINC000035837501,,NC[C@H]1CC[C@@H](c2cccc3ccccc23)O1,-7.8,2.859364627,2,1,2,3.0186,0.855536594,227.3
ZINC000036046324,,COc1ccc(C(=O)N2CCN(CC(=O)N3CCOCC3)CC2)cc1,-7.8,1.865757005,5,0,4,0.3118,0.784595759,347.4
ZINC000036088215,,COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccc(Br)cc3)oc2c1,-7.8,2.399707028,4,0,4,4.4759,0.497206741,411.3
ZINC000036175656,,O=C1C=CC[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,-7.8,2.936654044,3,0,6,3.6862,0.816281248,308.4
ZINC000036966109,,CCNC(=O)c1cc2c(-c3cc(OCCN4CCCC4)c(Cl)cc3Cl)nc(N)nc2s1,-7.8,2.65081192,6,2,7,4.4716,0.518460118,480.4
ZINC000038219111,,CC(C)NC(=O)Oc1cccc(-c2ccccc2)c1,-7.8,1.690230995,2,1,3,3.8504,0.904230955,255.3
ZINC000038329143,,CC(C)=CCN1c2ccccc2[C@@]2(CC=C(C)C)CCN[C@H]12,-7.8,3.942261968,2,1,4,4.3863,0.829185455,296.5
ZINC000038438581,,CCCC(=O)Nc1n[nH]c2cc(C(F)(F)F)ccc12,-7.8,2.259562849,2,2,3,3.3203,0.899235197,271.2
ZINC000038868526,,c1ccc(Cn2cncc2-c2ccccc2)cc1,-7.8,1.755143631,1,0,3,3.5984,0.676729825,234.3
ZINC000039714908,,Nc1nc2cc3[nH]c(NCc4cccs4)nc3cc2c(=O)[nH]1,-7.8,2.749279607,5,4,3,2.0552,0.462338217,312.4
ZINC000040379086,,c1ccc2cc(CCN3CCNCC3)ccc2c1,-7.8,1.834948759,2,1,3,2.2875,0.885248904,240.3
ZINC000040406413,,COc1ccc(-c2sncc2-c2ccc(C)cc2)cc1,-7.8,2.054800411,2,0,3,4.79412,0.688044607,281.4
ZINC000040422459,,Clc1ccc(-c2cnsc2-c2ccc(Cl)cc2)cc1,-7.8,2.104832999,1,0,2,5.7839,0.584204886,306.2
ZINC000040425177,,C#Cc1cnc2c(C(N)=O)cccc2c1,-7.8,2.34957158,2,1,1,1.315,0.699036001,196.2
ZINC000040847540,,COc1ccc2cc(C[C@@H](C)NCc3ccccc3)ccc2c1,-7.8,2.192103234,2,1,6,4.5692,0.720090332,305.4
ZINC000040847816,,CCCCOc1ccc2cc(C[C@H](C)NCc3ccccc3)ccc2c1,-7.8,2.320642277,2,1,9,5.7395,0.498403807,347.5
ZINC000040880532,,CCCN(CCCCN1CCN(c2ccccc2)CC1)[C@H]1CCc2nc(N)sc2C1,-7.8,2.992877278,5,1,9,3.897,0.615281733,427.7
ZINC000040895436,,Fc1ccc2cc(CCN3CCNCC3)ccc2c1,-7.8,1.975677515,2,1,3,2.4266,0.90933081,258.3
ZINC000040895738,,c1ccc2cc(CO[C@@H]3CCNC3)ccc2c1,-7.8,2.416362413,2,1,3,2.7183,0.870169555,227.3
ZINC000040952124,,Oc1ccc(-c2cnsc2-c2ccc(O)cc2)cc1,-7.8,2.284289223,3,2,2,3.8883,0.741763793,269.3
ZINC000043075665,,Oc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)[C@@H]1Cc1cc2ccccc2nc1C3,-7.8,4.380150338,3,1,2,4.6336,0.685895708,396.5
ZINC000044682026,,CCN(CC)CCC[C@@H](C)Nc1cc(Cl)cc2nc3ccc(OC)cc3cc12,-7.8,2.840834471,4,1,9,5.9724,0.449383143,400
ZINC000045286952,,COC(=O)c1ccc(/N=C/c2ccc(C(C)(C)C)cc2)cc1,-7.8,1.986943786,2,0,3,4.5213,0.616506184,295.4
ZINC000045287866,,O=C(O)C[S@](=O)CCc1ccc(-c2ccccc2)cc1,-7.8,2.474418057,3,1,6,2.7294,0.888907876,288.4
ZINC000045287868,,O=C(O)C[S@@](=O)CCc1ccc(-c2ccccc2)cc1,-7.8,2.474418057,3,1,6,2.7294,0.888907876,288.4
ZINC000045331653,,N[C@H](Cc1ccc(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,-7.8,2.873817967,5,3,5,3.3481,0.521633472,525.1
ZINC000045364917,,CCCCOc1ccc(CNC(=O)ON=C(C)C)cc1,-7.8,2.141489696,3,1,7,3.4875,0.359295549,278.4
ZINC000049109970,,CC(C)Cn1ncc2cc(Oc3ccc(F)cc3F)c(C(=O)NCCN(C)C)cc21,-7.8,2.516735386,4,1,8,4.0542,0.601850942,416.5
ZINC000049113234,,CC(C)(C)c1ccc(NCCc2c[nH]cn2)cc1,-7.8,2.352746648,2,2,4,3.3618,0.864115344,243.4
ZINC000049114842,,NC(=O)c1cccc2cn(-c3ccc(Cl)cc3)nc12,-7.8,2.052643815,2,1,2,2.7778,0.778966025,271.7
ZINC000053298690,,COc1ccc(/C=C/c2cccc(N)c2)c(OC)c1,-7.8,1.943243815,3,1,4,3.4564,0.671858614,255.3
ZINC000053683036,,O=[N+]([O-])c1ccc2c(ccn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c1,-7.8,3.707910275,8,3,5,1.3072,0.41207016,358.2
ZINC000053683112,,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1,-7.8,1.6629744,1,0,3,3.5984,0.676729825,234.3
ZINC000053683798,,CC(C)(C)c1nc(NCCc2c[nH]cn2)c2cc(C(N)=O)c(N)nc2n1,-7.8,3.109594874,7,4,5,1.3811,0.540526883,354.4
ZINC000058541674,,CCCCCCC(C)(C)c1ccc([C@H]2CCC[C@@H](O)C2)c(OC)c1,-7.8,3.069224116,2,1,8,5.9617,0.594953632,332.5
ZINC000058631551,,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1,-7.8,3.593608726,7,3,5,3.00732,0.650565711,348.8
ZINC000059085440,,COc1ccccc1COC(=O)C1=CN=C2N=NNN2[C@@H]1c1c(C)cccc1C,-7.8,3.388038057,5,1,5,3.53744,0.787937688,391.4
ZINC000059155589,,Cn1ncc2c(N3CCOCC3)nc(-c3cccc(O)c3)nc21,-7.8,2.34655998,6,1,2,1.5725,0.774044167,311.3
ZINC000059200502,,CC(C)C1=CC2=C(CC[C@H]2C)[C@H](C)CC1,-7.8,4.097697633,0,0,1,4.7252,0.579229418,204.4
ZINC000064541014,,CCCNc1c2c(nc3ccc(OC)cc13)CCCC2,-7.8,2.152554257,3,1,4,3.9441,0.913254678,270.4
ZINC000064559287,,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cccnc3)NC(=O)N=C1O)C2,-7.8,3.593452154,5,2,3,1.5162,0.79063568,376.4
ZINC000065742834,,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncc(O)cn2)CC1,-7.8,3.171209751,7,1,6,1.7938,0.574075359,401.5
ZINC000066079769,,CCCN(C[C@@H]1C[C@@H](F)CN1)C(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,-7.8,3.66087339,5,2,9,3.7704,0.519180463,450.6
ZINC000068198833,,CCOc1c(OC)ccc2cc(C(=O)Nc3ccc(C(C)(C)N)cc3)c(=O)oc12,-7.8,2.362343575,6,2,6,3.6464,0.616606055,396.4
ZINC000068247389,,COc1c(OCCCN2CCOCC2)ccc2c1N=C(/N=C(\O)c1cnc(N)nc1)N1CCN=C21,-7.8,3.346869719,9,2,7,1.2366,0.339702963,480.5
ZINC000072190079,,COCC(COC)Nc1nc(C)nc2c(-c3cc(Cl)cc(Cl)c3)c(C)nn12,-7.8,2.885737039,6,1,7,3.78824,0.639136827,410.3
ZINC000073069247,,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,-7.8,3.249730227,6,1,5,1.09568,0.716703212,371.4
ZINC000084394818,,NC(=O)[C@H](CO)NCc1ccc(OCc2cccc(F)c2)cc1,-7.8,2.369256808,4,3,8,1.3405,0.685623624,318.3
ZINC000085600897,,Cc1ccc2c(c1)C(C(C)C)=CC[C@H]2C,-7.8,3.028837315,0,0,1,4.54162,0.623951825,200.3
ZINC000085911083,,COc1cc([C@H]2OC[C@H]3[C@@H](c4ccc(OC)c(OC)c4)OC[C@]32O)ccc1O,-7.8,3.778433977,7,2,5,2.6081,0.814170467,388.4
ZINC000085934995,,CC1=CC[C@@]2(C)CCC(C(C)C)=C2CC1,-7.8,3.767711987,0,0,1,4.8693,0.534519889,204.4
ZINC000095616599,,COc1cc2nc(N3CCN(C(=O)[C@@H]4CCCO4)CC3)nc(N)c2cc1OC,-7.8,2.831605616,8,1,4,1.0568,0.830622666,387.4
ZINC000095618639,,Cc1ccc(Nc2c(Cl)cc(O)c(C(=O)O)c2F)c(CC(=O)O)c1,-7.8,2.558887131,6,4,5,3.56202,0.61218115,353.7
ZINC000095619153,,CC(C)=CCc1c(O)c(C(=O)CC(C)C)c(O)c2c(-c3ccccc3)cc(=O)oc12,-7.8,2.780166153,5,2,6,5.6087,0.315594534,406.5
ZINC000100056320,,COc1ccc2c(c1)CC/C2=C/c1cccnc1,-7.8,2.181141115,2,0,2,3.577,0.796127705,237.3
ZINC000100683013,,CCOC(=O)Nc1cc2c3ccccc3nc-2c[nH]1,-7.8,2.545888384,3,2,2,3.2361,0.738310496,255.3
ZINC000100778208,,CC1=C(CC[C@](C)(O)[C@@H](O)CO)[C@@]2(C)CCCC(C)(C)[C@@H]2CC1,-7.8,4.302676299,3,3,5,3.8137,0.673901987,324.5
ZINC000100780028,,C=C1CC[C@@H]2[C@@H]([C@@H]3C(C)=CC[C@@H]13)C2(C)C,-7.8,4.273182393,0,0,0,4.191,0.516614705,202.3
ZINC000100780049,,CC1=CC[C@@H]2[C@@H]([C@@H]3[C@@H](C)CC[C@H]13)C2(C)C,-7.8,4.257300891,0,0,0,4.2709,0.516860747,204.4
ZINC000100780070,,C[C@H]1CC[C@@H]2[C@@H]([C@@H]3C1=CC[C@@H]3C)C2(C)C,-7.8,4.404276126,0,0,0,4.2709,0.516860747,204.4
ZINC000100825789,,CC(C)=C[C@@H]1C2=CC[C@H](C)[C@H]2CC[C@H]1C,-7.8,4.318016915,0,0,1,4.5811,0.548341742,204.4
ZINC000100826334,,C/C1=C/[C@H]2[C@@H](CC/C(C)=C\CC1)C2(C)C,-7.8,4.113753424,0,0,0,4.7252,0.500562043,204.4
ZINC000111453340,,N#C/C(=C\c1ccc(O)c(O)c1)c1[nH]nc(N)c1C#N,-7.8,2.916525865,6,4,2,1.33896,0.477208568,267.2
ZINC000136729537,,C[C@@H]1CN(C(=O)[C@@H](Cc2c[nH]c3c(C(C)(C)C)cccc23)NC(=O)c2ccc([N+](=O)[O-])cc2)CCN1C(=O)C1CC1,-7.8,3.476631212,5,2,7,4.184,0.331468808,559.7
ZINC000136729577,,C[C@H]1CN(C(=O)[C@@H](Cc2c[nH]c3c(C(C)(C)C)cccc23)NC(=O)c2ccc([N+](=O)[O-])cc2)CCN1C(=O)C1CC1,-7.8,3.476631212,5,2,7,4.184,0.331468808,559.7
ZINC000137366748,,Cc1cc(-c2cccnc2)nc(Nc2cc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)ccc2C)n1,-7.8,2.384630233,7,2,7,4.89874,0.368006468,507.6
ZINC000146708406,,NC[C@H]1CC[C@@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,-7.8,2.072220131,5,2,6,2.3743,0.621866217,305.4
ZINC000168520308,,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,-7.8,2.79173859,7,1,9,4.1836,0.413156181,446.6
ZINC000169731579,,C=CCN(C)[C@H]1CCN(CC)c2c(C[S@@](=O)c3nc4cc(F)c(OC)cc4[nH]3)cccc21,-7.8,3.940121941,5,1,8,4.4073,0.509075899,456.6
ZINC000253616931,,CC(C)(C)C(=O)OCC(=O)[C@@H]1CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,-7.8,4.147278636,4,0,3,5.2929,0.588593299,414.6
ZINC000257452425,,COc1cc([C@@H]2OC[C@@H]3[C@H](c4ccc(OC)c(OC)c4)OC[C@@]23O)ccc1O,-7.8,3.778433977,7,2,5,2.6081,0.814170467,388.4
ZINC000257530772,,C[C@H]1CC[C@H]2C(=CCC[C@]2(C)C(=O)O)[C@@]1(C)CC[C@@H](C)CC(=O)O,-7.8,4.373351603,4,2,6,4.7409,0.686952813,336.5
ZINC000261494568,,CC(=O)N[C@@H]1CC[C@@H]2Nc3c(O)cc(C(N)=O)cc3[C@H]2C1,-7.8,3.723024033,4,4,2,1.0574,0.610885324,289.3
ZINC000263620375,,O=C(O)C(=NC(=O)[C@@H](CS)CCc1ccccc1)c1ccc(Cn2cnnn2)s1,-7.8,3.493408956,6,2,9,2.362,0.399096145,429.5
ZINC000299870095,,CC(C)NC(=O)[C@@H]1C[C@@H]2[C@H]3CCc4cc(O)ccc4[C@@H]3CC[C@]2(C)[C@H]1O,-7.8,3.954674853,3,3,2,3.3599,0.760060555,357.5
ZINC000299870364,,CCN(CC)C(=O)C[C@@H]1C[C@@H]2[C@H]3CCc4cc(O)ccc4[C@H]3CC[C@]2(C)[C@H]1O,-7.8,4.029127908,3,2,4,4.0938,0.820447827,385.5
ZINC000299870368,,CN1CCN(C(=O)[C@@H]2C[C@@H]3[C@H]4CCc5cc(O)ccc5[C@H]4CC[C@]3(C)[C@H]2O)CC1,-7.8,3.980339881,4,2,1,2.6093,0.763343693,398.5
ZINC000000000127,,CC(C)OC(=O)c1cc2c(OC[C@H](O)CNC(C)(C)C)cccc2[nH]1,-7.7,2.89278666,5,3,7,2.8609,0.670265231,348.4
ZINC000000000217,,C[C@@H](C(=O)Nc1cc(-c2ccccc2)nn1-c1ccccc1)N(C)C,-7.7,2.468469583,3,1,5,3.4279,0.77760114,334.4
ZINC000000000308,,COc1ccc(/C(C)=N/OC(N)=O)cc1OC1CCCC1,-7.7,2.421235276,4,1,5,2.8359,0.513617693,292.3
ZINC000000000564,,O=C(O)C[C@@H](O)c1ccc(-c2ccc(Cl)cc2)o1,-7.7,2.56042342,4,2,4,3.1081,0.891947963,266.7
ZINC000000000575,,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@H]1O,-7.7,2.695533846,2,2,1,2.4479,0.845729246,286.7
ZINC000000000722,,CC(C)(C)NC[C@@H](O)COc1cccc2c1CC1(CCCCC1)C2=O,-7.7,3.578851884,4,2,5,3.5037,0.857380327,345.5
ZINC000000000728,,COc1ccc2nc3n(c2c1)SCc1c(C)c(OC)c(C)c[n+]1-3,-7.7,3.595622377,4,0,2,2.95694,0.678262996,328.4
ZINC000000001676,,CCCC(=O)Oc1cc(C)c(OC(=O)CCC)c2ccccc12,-7.7,2.219335686,4,0,6,4.55922,0.579166999,314.4
ZINC000000002089,,Cc1ccc(/C(O)=N/S(=O)(=O)c2ccc(N)cc2)cc1C,-7.7,2.183922163,4,2,3,2.57914,0.517590652,304.4
ZINC000000002318,,O=C(O)Cc1ccc(-c2ccccc2)cc1,-7.7,1.33295483,2,1,3,2.9807,0.848760077,212.2
ZINC000000002655,,C[C@H](CN1CCCC1)C(=O)c1ccc(C(F)(F)F)cc1,-7.7,2.466728517,2,0,4,3.62,0.787491929,285.3
ZINC000000003984,,COc1ccc(N2CCN(c3cccc(C)c3)CC2)nn1,-7.7,1.99340705,5,0,3,2.12022,0.863329607,284.4
ZINC000000004270,,CCc1c(OC)nc2nc(-c3noc(C)n3)cn2c1C,-7.7,2.933469916,6,0,3,1.96714,0.725583143,273.3
ZINC000000004760,,O[C@](CCN1CCCC1)(c1ccccc1)C1CCCCC1,-7.7,2.615207485,2,1,5,3.9404,0.886395835,287.4
ZINC000000004840,,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,-7.7,2.078015807,3,1,2,3.25412,0.910822991,270.2
ZINC000000005423,,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,-7.7,2.324462588,5,1,5,3.7232,0.90849295,316.4
ZINC000000008707,,Cc1cc(N)nc(CCNC(=O)c2ccc(C#N)cc2)c1,-7.7,2.136717936,4,2,4,1.8164,0.893113715,280.3
ZINC000000020221,,COc1ccc2cc(CCC(C)=O)ccc2c1,-7.7,1.716268505,2,0,4,3.37,0.801582331,228.3
ZINC000000031727,,NS(=O)(=O)c1ccc(CCNC(=O)Cc2cccs2)cc1,-7.7,1.933353138,3,2,6,1.2969,0.839028183,324.4
ZINC000000053303,,O=c1cc(N2CCCCC2)c2ccccc2o1,-7.7,1.94553612,3,0,1,2.7833,0.704918983,229.3
ZINC000000057455,,O[C@@](CCN1CCCC1)(c1ccccc1)C1CCCCC1,-7.7,2.615207485,2,1,5,3.9404,0.886395835,287.4
ZINC000000093989,,NC(=O)[C@@H]1CCCc2c1[nH]c1ccc(Cl)cc21,-7.7,2.802979268,1,2,1,2.7265,0.801047906,248.7
ZINC000000097827,,Nc1c(C(=O)c2ccccc2)oc2ccc(Br)cc12,-7.7,2.060764328,3,1,2,4.0085,0.726857354,316.2
ZINC000000109066,,Cc1cc(C)c2c(N)c(C(=O)NCc3ccc(Cl)cc3)sc2n1,-7.7,2.11466309,3,2,3,4.07874,0.751169501,345.9
ZINC000000150552,,O=C(Nc1cc(C(F)(F)F)ccc1N1CCCCC1)c1ccncc1,-7.7,2.027020467,3,1,3,4.343,0.896356186,349.4
ZINC000000203076,,Nc1ncnc2c1ncn2Cc1ccccc1,-7.7,1.951883197,4,1,2,1.4568,0.716369148,225.3
ZINC000000389626,,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,-7.7,4.263875551,4,1,4,3.3972,0.935239772,326.4
ZINC000000538507,,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,-7.7,2.287261047,3,0,4,5.2598,0.741024745,352.4
ZINC000000582575,,CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,-7.7,3.066018571,6,3,7,4.233,0.560886476,388.9
ZINC000000596737,,O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21,-7.7,2.252602837,4,1,4,2.8511,0.675011354,441.6
ZINC000000596743,,CCOC(=O)Cn1cccc1-c1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)s1,-7.7,2.389257729,5,0,8,5.5259,0.33194985,448.5
ZINC000000598073,,CC(=O)c1ccc(C)cc1N[C@@H](C(N)=O)c1c(Cl)cccc1Cl,-7.7,2.707757236,3,2,5,4.14292,0.795403577,351.2
ZINC000000598472,,Cn1c(N)nc(Cc2ccc3c(c2)OCO3)c1Cc1ccc2c(c1)OCO2,-7.7,2.649316614,6,1,4,2.6413,0.765556502,365.4
ZINC000000598852,,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,-7.7,2.431581346,8,3,6,2.74052,0.606983103,369.4
ZINC000000599598,,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,-7.7,2.397742561,2,0,7,5.4992,0.52162606,404.3
ZINC000000607940,,COc1ccc(-c2nc(C(F)(F)F)sc2-c2ccc(OC)cc2)cc1,-7.7,2.123694313,3,0,4,5.5131,0.610587015,365.4
ZINC000000608036,,CC(C)(C)C(=O)O[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,-7.7,2.946051791,3,1,2,4.0449,0.810849001,370.8
ZINC000000897714,,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(OC)c1O,-7.7,2.944465671,7,4,3,3.2205,0.545301559,331.3
ZINC000000900670,,CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,-7.7,3.317010995,3,0,6,5.152,0.539835014,338.4
ZINC000000967940,,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(CO)c2)cc1,-7.7,2.835883359,5,4,8,2.1473,0.595793618,331.4
ZINC000001538786,,CCCCCC[C@@H](C(=O)O)n1ccc2cc(-c3ccccc3-c3nn[nH]n3)ccc21,-7.7,3.002178165,5,2,9,5.0845,0.379716536,403.5
ZINC000001542933,,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O,-7.7,2.663765873,8,4,4,2.09122,0.624621209,334.2
ZINC000001550766,,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,-7.7,2.091851181,2,1,8,5.6457,0.405355758,378.9
ZINC000001552694,,C#CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2Cl)nc2c(N)nc(F)nc21,-7.7,3.046731123,7,1,8,3.231,0.3306145,433.9
ZINC000001595652,,O=C1N[C@@H]2CCCC[C@@H]2c2ccccc21,-7.7,2.901503458,1,1,0,2.4562,0.686020057,201.3
ZINC000001663255,,COc1cccc(/C=N/c2ccc(S(N)(=O)=O)cc2)c1,-7.7,2.013946839,3,1,4,2.0932,0.875288562,290.3
ZINC000001665564,,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,-7.7,1.955208885,4,4,8,2.10264,0.338904952,312.4
ZINC000001688755,,O=CN(Cc1nc2ccccc2[nH]1)c1ccc(C(=O)O)cc1,-7.7,2.346281599,4,2,5,2.4241,0.707714823,295.3
ZINC000001690445,,Cc1ccc2cccc(C)c2c1,-7.7,1.474091788,0,0,0,3.45664,0.547649245,156.2
ZINC000001842625,,CCCCCC(=O)CC[C@@]1(C)[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C,-7.7,4.476763138,3,1,7,4.846,0.709513575,357.5
ZINC000001850644,,CC1=CC[C@@H](C(C)(C)OC(=O)c2ccccc2N)CC1,-7.7,2.997124321,3,1,3,3.9506,0.515145016,273.4
ZINC000001850782,,CC1=CC[C@H](C(C)(C)OC(=O)/C=C/c2ccccc2)CC1,-7.7,2.960429612,2,0,4,4.768,0.452135705,284.4
ZINC000001854337,,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCC,-7.7,2.311979292,4,0,7,5.7294,0.504338473,361.4
ZINC000001889902,,CO/N=C/C1=CCCN(C(=O)Oc2ccc(Cl)cc2)C1,-7.7,2.721836443,3,0,3,3.1031,0.635627281,294.7
ZINC000001999258,,CC[C@@H](c1ccc(O)c(F)c1)[C@@H](C)c1ccc(O)c(F)c1,-7.7,3.128152402,2,2,4,4.6733,0.859100489,292.3
ZINC000002000919,,COc1ccc([C@H]2CNC(=O)C2)cc1OC1CCCC1,-7.7,2.729672447,3,1,4,2.6201,0.91854933,275.3
ZINC000002001884,,CCN(CC)C(=O)Nc1ccc(OC[C@@H](O)CNC(C)(C)C)c(C(C)=O)c1,-7.7,2.793504033,5,3,9,2.8907,0.574060445,379.5
ZINC000002020819,,CCCCNc1ccc(C(=O)OC2CCN(C)CC2)cc1,-7.7,1.97566362,4,1,6,3.1496,0.645314568,290.4
ZINC000002041282,,O[C@](CCN1CCCCC1)(c1ccccc1)C1CCCC1,-7.7,2.615207485,2,1,5,3.9404,0.886395835,287.4
ZINC000002046959,,COc1cc2ncnc(Nc3cccc(SC)c3)c2cc1OC,-7.7,2.098081731,6,1,5,4.1125,0.711706929,327.4
ZINC000002047275,,Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,-7.7,2.333102241,4,1,1,3.13892,0.743611625,281.4
ZINC000002047587,,COc1cc(-c2ccccc2)c(O)c(-c2cc3cc(C(=N)N)ccc3[nH]2)c1,-7.7,2.347572116,3,4,4,4.50017,0.319794086,357.4
ZINC000002047758,,COc1cc(CN(C)c2cnc3nc(N)nc(N)c3c2)cc(OC)c1,-7.7,2.558412115,8,2,5,1.8428,0.723322096,340.4
ZINC000002501415,,COc1ccc(-c2oc3ncnc(NCCO)c3c2-c2ccc(OC)cc2)cc1,-7.7,2.331659427,7,2,7,3.9782,0.49245067,391.4
ZINC000002510358,,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,-7.7,2.14149258,2,2,2,1.7696,0.800194535,252.3
ZINC000002540737,,CCCCc1c(-c2ccc(O)cc2)[nH]c2nccnc12,-7.7,2.413986352,3,2,4,3.6731,0.757731748,267.3
ZINC000002547583,,C[C@H](CNC(=O)c1ccc(S(N)(=O)=O)cc1)Cn1ccc2ccccc21,-7.7,2.567712118,3,2,6,2.3548,0.696312753,371.5
ZINC000002561369,,C[C@@H](Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1,-7.7,2.365332053,1,0,4,4.6486,0.77166647,273.5
ZINC000002581408,,COc1cc(OC)c2cc(-c3ccncc3)cnc2c1,-7.7,1.994096963,4,0,3,3.314,0.729162508,266.3
ZINC000003650805,,COc1ccc2c(c1)[C@@]1(C)CCCC[C@@H]1NC2,-7.7,3.322165085,2,1,1,2.9987,0.801943973,231.3
ZINC000003775143,,CC(=O)SC[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,-7.7,3.169692408,6,2,8,1.7053,0.68110974,406.5
ZINC000003775641,,C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,-7.7,2.652329082,2,2,0,1.9819,0.348339514,224.3
ZINC000003789397,,CCCCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)cc2c1O[C@H](C)C2,-7.7,3.299044622,5,2,7,1.6517,0.730919944,395.5
ZINC000003815364,,Nc1cc2ncnc(NCc3ccccc3)c2cn1,-7.7,2.137588504,5,2,3,2.2191,0.746008092,251.3
ZINC000003816934,,O=C(Nc1cnc(Cl)nc1)c1ccc(F)c(F)c1,-7.7,2.026164041,3,1,2,2.6605,0.852952927,269.6
ZINC000003817776,,COCCCOc1ccc(C#C[C@@]2(O)CN3CCC2CC3)c(Cc2ccccc2)n1,-7.7,4.010128561,5,1,7,2.8959,0.566075867,406.5
ZINC000003832255,,c1cc(-c2cnc3cc4c(cc3c2)OCO4)cs1,-7.7,2.342200041,3,0,1,3.692,0.664180726,255.3
